respondent_id,현재 함께 거주하고 있는 인원 구성은 어떻게 되나요?,현재의 결혼/동거 상태를 가장 잘 설명하는 항목을 선택해주세요.,,안방(침실)에서 침대에 앉아 기대어 생활하는 빈도는 어느 정도인가요?,"침대에 기대어 생활하는 경우, 보통 한 번에 얼마나 오래 머무르시나요?",침대에 기대어 있을 때 주로 어떤 활동을 하나요? (모두 선택),,,,,,,현재 침실(안방)에 놓여 있는 가구와 물건은 무엇인가요? (모두 골라주세요),,,,,,,,,,침대를 고를 때 헤드보드 디자인이 구매 결정에 얼마나 영향을 미치나요?,현재 침대의 헤드보드는 어떤 형태로 되어 있나요?,헤드보드를 없이 침대를 사용하시는 이유는 무엇인가요?,헤드보드 없이 침대를 이용하시면서 불편했던 점은 무엇인가요?,현재 사용 중인 침대의 헤드보드는 ‘기대어 사용하기에 편안하다’고 느끼시나요?,"헤드보드가 기대어 사용하기 불편하다고(그렇지 않다고) 응답하신 경우,어떤 점이 가장 아쉬운가요? (모두 선택)",,,,,,"기대기 불편할 때, 보통 어떻게 보완해서 사용하시나요?",,,,,동의 여부,현재 거주 형태를 선택해주세요.,,성을 선택해주세요.,출생연도,추후 인터뷰 희망 여부,User_ID
115013881599,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,잠들기 전 휴식,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1990,예,912930
115013881522,4인 이상 가구,결혼한 지 5년 이상,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,독서,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1987,아니오,25642460
115013881097,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 3~5년,,주 3–4회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,대화 / 통화,잠들기 전 휴식,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1995,예,26143100
115013880886,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,"매일, 비교적 오랜 시간 사용한다",15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,대화 / 통화,잠들기 전 휴식,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,그렇지 않다,,각도가 불편하다,,머리·목을 받쳐주지 못한다,오래 기대기엔 구조적으로 불안하다,,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1994,예,13425602
115013880189,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,소파 / 1인용 의자,,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,,별로 중요하지 않음,없음(무헤드),필요성을 느끼지 못해서,벽지가 더러워지는 경향이 있음,,,,,,,,,,,,,동의합니다,빌라,,여성,1991,아니오,22343948
115013881309,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,"매일, 비교적 오랜 시간 사용한다",1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,독서,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1996,아니오,14471215
115013881030,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,30분–1시간,,"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,잠들기 전 휴식,다이어리정리,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,"책장, 골반마사지기, 다리마사지기,",어느 정도 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,기대면 등이 아프다,,쿠션감이 부족하다,머리·목을 받쳐주지 못한다,,,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1992,예,2955961
115013881087,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,15–30분,,"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,전혀 중요하지 않음,없음(무헤드),방 부피 차이를 많이 차지함. 그리고 모양도 쉽게 질리는 편이라서 좋아하지 않음. 그래서 무헤드를 좋아함,벽이 바로여서 조금 딱딱하고 차가운 느낌이 든다. 가끔 푹신했으면 생각도 든다.,,,,,,,,,,,,,동의합니다,아파트,,여성,1982,예,6700813
115013881236,4인 이상 가구,가족(부모 등)과 거주 중,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,,,,,책상 / 작업 공간,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,기대면 등이 아프다,,,,,,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,단독주택,,여성,1993,예,22978922
115013880907,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,,,,,헹거,매우 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,,,쿠션감이 부족하다,,,,베개를 여러 개 받친다,,,,,동의합니다,오피스텔,,여성,1994,아니오,25620253
115013879655,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,,,,,식물 / 인테리어 소품,,,어느 정도 중요함,없음(무헤드),"필요성 못 느낌, 구조변경 용이, 잦은 이사로 가구 최소화",없음,,,,,,,,,,,,,동의합니다,아파트,,여성,1993,아니오,26057565
115013881494,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,소파 / 1인용 의자,,,책상 / 작업 공간,,,,,,매우 중요함,나무/철제 등 (하드 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1992,예,8056778
115013881276,4인 이상 가구,기타(구체적으로 적어주세요),결혼한지 14년 자녀2명과 거주,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,잠들기 전 휴식,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1982,예,5684683
115013881142,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,협탁 (침대 옆 테이블),,,,,,수납함,매우 중요함,없음(무헤드),집 구조상 사용할 수 없어요,불편하기보다 더 편해요,,,,,,,,,,,,,동의합니다,오피스텔,,여성,1985,예,2707744
115013881116,4인 이상 가구,가족(부모 등)과 거주 중,,"매일, 비교적 오랜 시간 사용한다",5–15분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,,,,,,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1984,예,15735163
115013880827,4인 이상 가구,결혼한 지 5년 이상,,주 3–4회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,잠들기 전 휴식,,,,화장대,,,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1986,예,3050990
115013881331,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1~3년,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1986,예,8720560
115013880717,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1~3년,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1991,예,7124483
115013881082,4인 이상 가구,결혼한 지 5년 이상,,거의 매일,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,운동기구,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1978,예,16352772
115013881310,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1990,예,3394100
115013881243,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,협탁 (침대 옆 테이블),,,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1986,예,23571338
115013880924,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,전혀 중요하지 않음,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1974,예,13367556
115013880544,3인 가구 (자녀 포함),결혼한 지 5년 이상,,주 1–2회 정도,15–30분,,"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1971,예,26209627
115013881313,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,"매일, 비교적 오랜 시간 사용한다",1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,독서,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1983,예,511690
115013880251,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,"매일, 비교적 오랜 시간 사용한다",1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,잠들기 전 휴식,,,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,보통이다,없음(무헤드),"안방 공간이 헤드보드가 들어갈 사이즈가 안됨, 헤드보드의 필요성을 느끼지 못하겠음",딱히 없음 헤드보드대신 옆에 자그마한 협탁으로 디자인을 더하고 탁자에 조명을 둬서 무드있는 분위기와 계절에 맞는 소품을 두면서 인테리어 효과를 높힐 수 있때문에 오하려 좋다,,,,,,,,,,,,,동의합니다,아파트,,여성,1998,예,14047821
115013881168,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,,,,,,,,,매우 중요함,없음(무헤드),깔끔해보여서,침대가 밀리는거같아요,,,,,,,,,,,,,동의합니다,아파트,,여성,1988,아니오,10211785
115013880947,2인 가구 (배우자 / 연인 / 친구 등),기타(구체적으로 적어주세요),30년결혼한지,거의 매일,5–15분,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,,,,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,기대면 등이 아프다,,,,,,,쿠션을 추가로 둔다,,,,동의합니다,빌라,,여성,1971,예,15208951
115013881155,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,주 3–4회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1993,예,6009033
115013881091,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 3~5년,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,보통이다,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1995,아니오,10989503
115013880783,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,잠들기 전 휴식,,TV / 모니터,,,,,,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1982,아니오,21260035
115013880407,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,대화 / 통화,,,,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1991,예,20057400
115013881170,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,소파 / 1인용 의자,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,매우 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,각도가 불편하다,,머리·목을 받쳐주지 못한다,,,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1988,예,23906169
115013880803,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,5–15분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1976,예,14099734
115013881053,2인 가구 (배우자 / 연인 / 친구 등),"동거 중 (결혼 계획 있음, 6개월 이후)",,주 3–4회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,,,,,,,,식물 / 인테리어 소품,,,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,오피스텔,,여성,1983,예,19910616
115013880728,3인 가구 (자녀 포함),결혼한 지 5년 이상,,주 1–2회 정도,5–15분,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,,각도가 불편하다,쿠션감이 부족하다,,,,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1977,아니오,12491887
115013880923,3인 가구 (자녀 포함),결혼한 지 5년 이상,,주 1–2회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,TV / 모니터,,,,책상 / 작업 공간,옷장 / 드레스룸,,식물 / 인테리어 소품,,,매우 중요함,없음(무헤드),심플한 침실을 위해서요  얇고 깨끗한 헤드가 있으면 사용하고 싶어요,기대기가 불편해요,,,,,,,,,,,,,동의합니다,아파트,,여성,1977,예,16587457
115013880520,4인 이상 가구,가족(부모 등)과 거주 중,,주 1–2회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,대화 / 통화,잠들기 전 휴식,,,,,,,,,,,피아노,어느 정도 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,각도가 불편하다,쿠션감이 부족하다,머리·목을 받쳐주지 못한다,오래 기대기엔 구조적으로 불안하다,,,,벽에 기대어 앉는다,,침대에 누워있음,동의합니다,아파트,,남성,1997,예,21754201
115013880507,2인 가구 (배우자 / 연인 / 친구 등),기타(구체적으로 적어주세요),어머니,주 3–4회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,노트북 작업 (업무 / 검색),,,,TV / 모니터,,,,,옷장 / 드레스룸,,,,노트북,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1977,아니오,12907450
115013880855,3인 가구 (자녀 포함),결혼한 지 5년 이상,,주 1–2회 정도,30분–1시간,,"휴대폰 사용 (SNS, 웹서핑 등)",,노트북 작업 (업무 / 검색),,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,빌라,,여성,1968,예,25990325
115013880742,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,주 1–2회 정도,30분–1시간,,"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,,소파 / 1인용 의자,화장대,,책상 / 작업 공간,,,식물 / 인테리어 소품,,,전혀 중요하지 않음,없음(무헤드),바닥에 편백나무 깔판만 깔아서 최소로 사용하고 싶어서,위로 너무 올라간다,,,,,,,,,,,,,동의합니다,기타(구체적으로 명시),주택,여성,1988,아니오,1895166
115013880545,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,거의 매일,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,,대화 / 통화,잠들기 전 휴식,,TV / 모니터,소파 / 1인용 의자,,협탁 (침대 옆 테이블),책상 / 작업 공간,,운동기구,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1997,예,26346038
115013880748,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,보통이다,패브릭/쿠션 등 (소프트 타입),,,그렇지 않다,,,,,,매트리스가꺼져서 불편하다,,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1991,아니오,14793762
